Community Name,Category,Crime Count,Date
HILLHURST,Theft OF Vehicle,3,1/1/2017 0:00
HILLHURST,Violence Other (Non-domestic),2,1/1/2017 0:00
HORIZON,Assault (Non-domestic),2,1/1/2017 0:00
HORIZON,Break & Enter - Other Premises,1,1/1/2017 0:00
HORIZON,Theft FROM Vehicle,4,1/1/2017 0:00
HORIZON,Theft OF Vehicle,2,1/1/2017 0:00
HORIZON,Violence Other (Non-domestic),1,1/1/2017 0:00
HOUNSFIELD HEIGHTS/BRIAR HILL,Assault (Non-domestic),1,1/1/2017 0:00
HOUNSFIELD HEIGHTS/BRIAR HILL,Break & Enter - Commercial,1,1/1/2017 0:00
HOUNSFIELD HEIGHTS/BRIAR HILL,Theft FROM Vehicle,2,1/1/2017 0:00
HOUNSFIELD HEIGHTS/BRIAR HILL,Theft OF Vehicle,3,1/1/2017 0:00
HUNTINGTON HILLS,Assault (Non-domestic),2,1/1/2017 0:00
HUNTINGTON HILLS,Break & Enter - Dwelling,1,1/1/2017 0:00
HUNTINGTON HILLS,Commercial Robbery,1,1/1/2017 0:00
HUNTINGTON HILLS,Theft FROM Vehicle,13,1/1/2017 0:00
HUNTINGTON HILLS,Theft OF Vehicle,16,1/1/2017 0:00
HUNTINGTON HILLS,Violence Other (Non-domestic),1,1/1/2017 0:00
INGLEWOOD,Break & Enter - Commercial,3,1/1/2017 0:00
INGLEWOOD,Theft FROM Vehicle,4,1/1/2017 0:00
INGLEWOOD,Theft OF Vehicle,2,1/1/2017 0:00
INGLEWOOD,Violence Other (Non-domestic),1,1/1/2017 0:00
KELVIN GROVE,Break & Enter - Dwelling,1,1/1/2017 0:00
KELVIN GROVE,Theft OF Vehicle,1,1/1/2017 0:00
KILLARNEY/GLENGARRY,Assault (Non-domestic),2,1/1/2017 0:00
KILLARNEY/GLENGARRY,Break & Enter - Commercial,2,1/1/2017 0:00
KILLARNEY/GLENGARRY,Break & Enter - Dwelling,1,1/1/2017 0:00
KILLARNEY/GLENGARRY,Break & Enter - Other Premises,4,1/1/2017 0:00
KILLARNEY/GLENGARRY,Theft FROM Vehicle,3,1/1/2017 0:00
KILLARNEY/GLENGARRY,Theft OF Vehicle,5,1/1/2017 0:00
KINCORA,Break & Enter - Commercial,2,1/1/2017 0:00
KINCORA,Theft FROM Vehicle,2,1/1/2017 0:00
KINGSLAND,Assault (Non-domestic),3,1/1/2017 0:00
KINGSLAND,Break & Enter - Commercial,1,1/1/2017 0:00
KINGSLAND,Break & Enter - Dwelling,1,1/1/2017 0:00
KINGSLAND,Break & Enter - Other Premises,2,1/1/2017 0:00
KINGSLAND,Theft FROM Vehicle,9,1/1/2017 0:00
KINGSLAND,Theft OF Vehicle,3,1/1/2017 0:00
KINGSLAND,Violence Other (Non-domestic),1,1/1/2017 0:00
LAKE BONAVISTA,Assault (Non-domestic),3,1/1/2017 0:00
LAKE BONAVISTA,Break & Enter - Commercial,2,1/1/2017 0:00
LAKE BONAVISTA,Break & Enter - Dwelling,1,1/1/2017 0:00
LAKE BONAVISTA,Break & Enter - Other Premises,3,1/1/2017 0:00
LAKE BONAVISTA,Theft FROM Vehicle,7,1/1/2017 0:00
LAKE BONAVISTA,Theft OF Vehicle,3,1/1/2017 0:00
LAKE BONAVISTA,Violence Other (Non-domestic),1,1/1/2017 0:00
LAKEVIEW,Break & Enter - Other Premises,2,1/1/2017 0:00
LAKEVIEW,Theft FROM Vehicle,4,1/1/2017 0:00
LEGACY,Break & Enter - Commercial,1,1/1/2017 0:00
LEGACY,Theft FROM Vehicle,3,1/1/2017 0:00
LEGACY,Theft OF Vehicle,2,1/1/2017 0:00
LEGACY,Violence Other (Non-domestic),1,1/1/2017 0:00
LINCOLN PARK,Assault (Non-domestic),1,1/1/2017 0:00
LINCOLN PARK,Break & Enter - Commercial,1,1/1/2017 0:00
LINCOLN PARK,Theft FROM Vehicle,5,1/1/2017 0:00
LINCOLN PARK,Theft OF Vehicle,4,1/1/2017 0:00
LINCOLN PARK,Violence Other (Non-domestic),1,1/1/2017 0:00
LOWER MOUNT ROYAL,Break & Enter - Commercial,7,1/1/2017 0:00
LOWER MOUNT ROYAL,Break & Enter - Other Premises,1,1/1/2017 0:00
LOWER MOUNT ROYAL,Theft FROM Vehicle,4,1/1/2017 0:00
LOWER MOUNT ROYAL,Theft OF Vehicle,1,1/1/2017 0:00
MACEWAN GLEN,Assault (Non-domestic),1,1/1/2017 0:00
MACEWAN GLEN,Theft FROM Vehicle,2,1/1/2017 0:00
MACEWAN GLEN,Theft OF Vehicle,1,1/1/2017 0:00
MAHOGANY,Theft FROM Vehicle,10,1/1/2017 0:00
MAHOGANY,Theft OF Vehicle,3,1/1/2017 0:00
MANCHESTER,Break & Enter - Commercial,4,1/1/2017 0:00
MANCHESTER,Theft FROM Vehicle,3,1/1/2017 0:00
MANCHESTER INDUSTRIAL,Assault (Non-domestic),4,1/1/2017 0:00
MANCHESTER INDUSTRIAL,Break & Enter - Commercial,4,1/1/2017 0:00
MANCHESTER INDUSTRIAL,Theft FROM Vehicle,7,1/1/2017 0:00
MANCHESTER INDUSTRIAL,Theft OF Vehicle,10,1/1/2017 0:00
MANCHESTER INDUSTRIAL,Violence Other (Non-domestic),5,1/1/2017 0:00
MAPLE RIDGE,Assault (Non-domestic),1,1/1/2017 0:00
MAPLE RIDGE,Break & Enter - Dwelling,1,1/1/2017 0:00
MAPLE RIDGE,Theft FROM Vehicle,3,1/1/2017 0:00
MAPLE RIDGE,Theft OF Vehicle,1,1/1/2017 0:00
MARLBOROUGH,Assault (Non-domestic),2,1/1/2017 0:00
MARLBOROUGH,Break & Enter - Dwelling,5,1/1/2017 0:00
MARLBOROUGH,Break & Enter - Other Premises,6,1/1/2017 0:00
MARLBOROUGH,Street Robbery,1,1/1/2017 0:00
MARLBOROUGH,Theft FROM Vehicle,12,1/1/2017 0:00
MARLBOROUGH,Theft OF Vehicle,11,1/1/2017 0:00
MARLBOROUGH,Violence Other (Non-domestic),4,1/1/2017 0:00
MARLBOROUGH PARK,Assault (Non-domestic),2,1/1/2017 0:00
MARLBOROUGH PARK,Break & Enter - Other Premises,5,1/1/2017 0:00
MARLBOROUGH PARK,Commercial Robbery,2,1/1/2017 0:00
MARLBOROUGH PARK,Theft FROM Vehicle,10,1/1/2017 0:00
MARLBOROUGH PARK,Theft OF Vehicle,6,1/1/2017 0:00
MARLBOROUGH PARK,Violence Other (Non-domestic),2,1/1/2017 0:00
MARTINDALE,Assault (Non-domestic),4,1/1/2017 0:00
MARTINDALE,Break & Enter - Dwelling,3,1/1/2017 0:00
MARTINDALE,Break & Enter - Other Premises,7,1/1/2017 0:00
MARTINDALE,Street Robbery,1,1/1/2017 0:00
MARTINDALE,Theft FROM Vehicle,11,1/1/2017 0:00
MARTINDALE,Theft OF Vehicle,5,1/1/2017 0:00
MARTINDALE,Violence Other (Non-domestic),3,1/1/2017 0:00
MAYFAIR,Theft FROM Vehicle,1,1/1/2017 0:00
MAYLAND,Theft FROM Vehicle,1,1/1/2017 0:00
MAYLAND,Theft OF Vehicle,2,1/1/2017 0:00
MAYLAND HEIGHTS,Break & Enter - Commercial,1,1/1/2017 0:00
MAYLAND HEIGHTS,Break & Enter - Dwelling,1,1/1/2017 0:00
MAYLAND HEIGHTS,Break & Enter - Other Premises,1,1/1/2017 0:00
MAYLAND HEIGHTS,Theft FROM Vehicle,8,1/1/2017 0:00
MAYLAND HEIGHTS,Theft OF Vehicle,7,1/1/2017 0:00
MAYLAND HEIGHTS,Violence Other (Non-domestic),1,1/1/2017 0:00
MCCALL,Assault (Non-domestic),1,1/1/2017 0:00
MCCALL,Break & Enter - Commercial,1,1/1/2017 0:00
MCCALL,Street Robbery,1,1/1/2017 0:00
MCCALL,Theft FROM Vehicle,3,1/1/2017 0:00
MCCALL,Theft OF Vehicle,2,1/1/2017 0:00
MCKENZIE LAKE,Break & Enter - Dwelling,3,1/1/2017 0:00
MCKENZIE LAKE,Break & Enter - Other Premises,2,1/1/2017 0:00
MCKENZIE LAKE,Theft FROM Vehicle,9,1/1/2017 0:00
MCKENZIE LAKE,Theft OF Vehicle,4,1/1/2017 0:00
MCKENZIE LAKE,Violence Other (Non-domestic),2,1/1/2017 0:00
MCKENZIE TOWNE,Assault (Non-domestic),3,1/1/2017 0:00
MCKENZIE TOWNE,Break & Enter - Commercial,2,1/1/2017 0:00
MCKENZIE TOWNE,Break & Enter - Dwelling,1,1/1/2017 0:00
MCKENZIE TOWNE,Break & Enter - Other Premises,1,1/1/2017 0:00
MCKENZIE TOWNE,Theft FROM Vehicle,2,1/1/2017 0:00
MCKENZIE TOWNE,Theft OF Vehicle,5,1/1/2017 0:00
MCKENZIE TOWNE,Violence Other (Non-domestic),1,1/1/2017 0:00
MEADOWLARK PARK,Assault (Non-domestic),2,1/1/2017 0:00
MEADOWLARK PARK,Theft FROM Vehicle,3,1/1/2017 0:00
MEADOWLARK PARK,Theft OF Vehicle,2,1/1/2017 0:00
MERIDIAN,Theft FROM Vehicle,1,1/1/2017 0:00
MERIDIAN,Theft OF Vehicle,4,1/1/2017 0:00
MIDNAPORE,Break & Enter - Commercial,2,1/1/2017 0:00
MIDNAPORE,Theft FROM Vehicle,9,1/1/2017 0:00
MIDNAPORE,Theft OF Vehicle,2,1/1/2017 0:00
MIDNAPORE,Violence Other (Non-domestic),2,1/1/2017 0:00
MILLRISE,Break & Enter - Commercial,1,1/1/2017 0:00
MILLRISE,Break & Enter - Other Premises,1,1/1/2017 0:00
MILLRISE,Theft FROM Vehicle,3,1/1/2017 0:00
MILLRISE,Theft OF Vehicle,2,1/1/2017 0:00
MISSION,Break & Enter - Commercial,9,1/1/2017 0:00
MISSION,Theft FROM Vehicle,7,1/1/2017 0:00
MISSION,Theft OF Vehicle,2,1/1/2017 0:00
MISSION,Violence Other (Non-domestic),1,1/1/2017 0:00
MONTEREY PARK,Break & Enter - Commercial,1,1/1/2017 0:00
MONTEREY PARK,Break & Enter - Dwelling,1,1/1/2017 0:00
MONTEREY PARK,Theft FROM Vehicle,2,1/1/2017 0:00
MONTEREY PARK,Theft OF Vehicle,6,1/1/2017 0:00
MONTEREY PARK,Violence Other (Non-domestic),1,1/1/2017 0:00
MONTGOMERY,Break & Enter - Other Premises,1,1/1/2017 0:00
MONTGOMERY,Theft FROM Vehicle,5,1/1/2017 0:00
MONTGOMERY,Theft OF Vehicle,1,1/1/2017 0:00
MONTGOMERY,Violence Other (Non-domestic),1,1/1/2017 0:00
MOUNT PLEASANT,Break & Enter - Commercial,1,1/1/2017 0:00
MOUNT PLEASANT,Street Robbery,1,1/1/2017 0:00
MOUNT PLEASANT,Theft FROM Vehicle,1,1/1/2017 0:00
NEW BRIGHTON,Break & Enter - Dwelling,1,1/1/2017 0:00
NEW BRIGHTON,Theft FROM Vehicle,3,1/1/2017 0:00
NEW BRIGHTON,Violence Other (Non-domestic),2,1/1/2017 0:00
NOLAN HILL,Break & Enter - Commercial,2,1/1/2017 0:00
NOLAN HILL,Theft FROM Vehicle,3,1/1/2017 0:00
NOLAN HILL,Theft OF Vehicle,1,1/1/2017 0:00
NORTH AIRWAYS,Theft OF Vehicle,3,1/1/2017 0:00
NORTH GLENMORE PARK,Break & Enter - Commercial,1,1/1/2017 0:00
NORTH GLENMORE PARK,Break & Enter - Other Premises,2,1/1/2017 0:00
NORTH HAVEN,Theft FROM Vehicle,2,1/1/2017 0:00
NOSE HILL PARK,Theft FROM Vehicle,4,1/1/2017 0:00
OAKRIDGE,Assault (Non-domestic),1,1/1/2017 0:00
OAKRIDGE,Break & Enter - Commercial,2,1/1/2017 0:00
OAKRIDGE,Theft FROM Vehicle,3,1/1/2017 0:00
OAKRIDGE,Theft OF Vehicle,1,1/1/2017 0:00
OGDEN,Assault (Non-domestic),1,1/1/2017 0:00
OGDEN,Break & Enter - Commercial,1,1/1/2017 0:00
OGDEN,Break & Enter - Dwelling,1,1/1/2017 0:00
OGDEN,Break & Enter - Other Premises,1,1/1/2017 0:00
OGDEN,Theft FROM Vehicle,8,1/1/2017 0:00
OGDEN,Theft OF Vehicle,8,1/1/2017 0:00
OGDEN,Violence Other (Non-domestic),2,1/1/2017 0:00
PALLISER,Break & Enter - Commercial,4,1/1/2017 0:00
PALLISER,Theft FROM Vehicle,2,1/1/2017 0:00
PALLISER,Violence Other (Non-domestic),1,1/1/2017 0:00
PANORAMA HILLS,Assault (Non-domestic),1,1/1/2017 0:00
PANORAMA HILLS,Break & Enter - Commercial,5,1/1/2017 0:00
PANORAMA HILLS,Break & Enter - Dwelling,3,1/1/2017 0:00
PANORAMA HILLS,Theft FROM Vehicle,6,1/1/2017 0:00
PANORAMA HILLS,Theft OF Vehicle,3,1/1/2017 0:00
PANORAMA HILLS,Violence Other (Non-domestic),1,1/1/2017 0:00
PARKDALE,Break & Enter - Other Premises,1,1/1/2017 0:00
PARKDALE,Theft FROM Vehicle,2,1/1/2017 0:00
PARKHILL,Assault (Non-domestic),1,1/1/2017 0:00
PARKHILL,Break & Enter - Commercial,1,1/1/2017 0:00
PARKHILL,Theft FROM Vehicle,3,1/1/2017 0:00
PARKHILL,Theft OF Vehicle,1,1/1/2017 0:00
PARKLAND,Break & Enter - Dwelling,1,1/1/2017 0:00
PARKLAND,Theft FROM Vehicle,1,1/1/2017 0:00
PATTERSON,Break & Enter - Commercial,2,1/1/2017 0:00
PATTERSON,Theft FROM Vehicle,2,1/1/2017 0:00
PENBROOKE MEADOWS,Assault (Non-domestic),2,1/1/2017 0:00
PENBROOKE MEADOWS,Break & Enter - Commercial,1,1/1/2017 0:00
PENBROOKE MEADOWS,Break & Enter - Other Premises,1,1/1/2017 0:00
PENBROOKE MEADOWS,Commercial Robbery,1,1/1/2017 0:00
PENBROOKE MEADOWS,Theft FROM Vehicle,10,1/1/2017 0:00
PENBROOKE MEADOWS,Theft OF Vehicle,6,1/1/2017 0:00
PENBROOKE MEADOWS,Violence Other (Non-domestic),3,1/1/2017 0:00
PINERIDGE,Assault (Non-domestic),1,1/1/2017 0:00
PINERIDGE,Break & Enter - Commercial,2,1/1/2017 0:00
PINERIDGE,Break & Enter - Dwelling,3,1/1/2017 0:00
PINERIDGE,Break & Enter - Other Premises,1,1/1/2017 0:00
PINERIDGE,Commercial Robbery,1,1/1/2017 0:00
PINERIDGE,Street Robbery,1,1/1/2017 0:00
PINERIDGE,Theft FROM Vehicle,3,1/1/2017 0:00
PINERIDGE,Theft OF Vehicle,17,1/1/2017 0:00
PINERIDGE,Violence Other (Non-domestic),4,1/1/2017 0:00
QUEENS PARK VILLAGE,Assault (Non-domestic),1,1/1/2017 0:00
QUEENS PARK VILLAGE,Theft OF Vehicle,1,1/1/2017 0:00
QUEENSLAND,Theft FROM Vehicle,5,1/1/2017 0:00
QUEENSLAND,Theft OF Vehicle,1,1/1/2017 0:00
RAMSAY,Assault (Non-domestic),1,1/1/2017 0:00
RAMSAY,Break & Enter - Other Premises,1,1/1/2017 0:00
RAMSAY,Theft FROM Vehicle,1,1/1/2017 0:00
RAMSAY,Theft OF Vehicle,1,1/1/2017 0:00
RAMSAY,Violence Other (Non-domestic),1,1/1/2017 0:00
RANCHLANDS,Theft FROM Vehicle,8,1/1/2017 0:00
RANCHLANDS,Theft OF Vehicle,1,1/1/2017 0:00
RED CARPET,Assault (Non-domestic),1,1/1/2017 0:00
RED CARPET,Theft OF Vehicle,1,1/1/2017 0:00
RED CARPET,Violence Other (Non-domestic),1,1/1/2017 0:00
REDSTONE,Break & Enter - Commercial,1,1/1/2017 0:00
REDSTONE,Theft FROM Vehicle,1,1/1/2017 0:00
REDSTONE,Theft OF Vehicle,1,1/1/2017 0:00
REDSTONE,Violence Other (Non-domestic),1,1/1/2017 0:00
RENFREW,Assault (Non-domestic),1,1/1/2017 0:00
RENFREW,Break & Enter - Commercial,3,1/1/2017 0:00
RENFREW,Break & Enter - Dwelling,1,1/1/2017 0:00
RENFREW,Break & Enter - Other Premises,1,1/1/2017 0:00
RENFREW,Theft FROM Vehicle,6,1/1/2017 0:00
RENFREW,Theft OF Vehicle,2,1/1/2017 0:00
RICHMOND,Break & Enter - Commercial,2,1/1/2017 0:00
RICHMOND,Break & Enter - Dwelling,1,1/1/2017 0:00
RICHMOND,Theft FROM Vehicle,4,1/1/2017 0:00
RICHMOND,Theft OF Vehicle,1,1/1/2017 0:00
RICHMOND,Violence Other (Non-domestic),1,1/1/2017 0:00
RIVERBEND,Break & Enter - Other Premises,1,1/1/2017 0:00
RIVERBEND,Theft FROM Vehicle,5,1/1/2017 0:00
RIVERBEND,Theft OF Vehicle,3,1/1/2017 0:00
ROCKY RIDGE,Break & Enter - Dwelling,1,1/1/2017 0:00
ROCKY RIDGE,Theft FROM Vehicle,3,1/1/2017 0:00
ROCKY RIDGE,Theft OF Vehicle,1,1/1/2017 0:00
ROSEDALE,Break & Enter - Other Premises,1,1/1/2017 0:00
ROSEDALE,Theft FROM Vehicle,2,1/1/2017 0:00
ROSSCARROCK,Assault (Non-domestic),3,1/1/2017 0:00
ROSSCARROCK,Break & Enter - Other Premises,1,1/1/2017 0:00
ROSSCARROCK,Theft FROM Vehicle,3,1/1/2017 0:00
ROSSCARROCK,Theft OF Vehicle,1,1/1/2017 0:00
ROSSCARROCK,Violence Other (Non-domestic),2,1/1/2017 0:00
ROXBORO,Theft FROM Vehicle,3,1/1/2017 0:00
ROYAL OAK,Assault (Non-domestic),1,1/1/2017 0:00
ROYAL OAK,Break & Enter - Dwelling,2,1/1/2017 0:00
ROYAL OAK,Theft FROM Vehicle,8,1/1/2017 0:00
ROYAL VISTA,Theft FROM Vehicle,1,1/1/2017 0:00
RUNDLE,Assault (Non-domestic),6,1/1/2017 0:00
RUNDLE,Break & Enter - Dwelling,3,1/1/2017 0:00
RUNDLE,Break & Enter - Other Premises,3,1/1/2017 0:00
RUNDLE,Street Robbery,1,1/1/2017 0:00
RUNDLE,Theft FROM Vehicle,8,1/1/2017 0:00
RUNDLE,Theft OF Vehicle,4,1/1/2017 0:00
RUNDLE,Violence Other (Non-domestic),2,1/1/2017 0:00
RUTLAND PARK,Break & Enter - Other Premises,1,1/1/2017 0:00
RUTLAND PARK,Theft FROM Vehicle,1,1/1/2017 0:00
RUTLAND PARK,Theft OF Vehicle,1,1/1/2017 0:00
SADDLE RIDGE,Assault (Non-domestic),1,1/1/2017 0:00
SADDLE RIDGE,Break & Enter - Commercial,4,1/1/2017 0:00
SADDLE RIDGE,Break & Enter - Dwelling,1,1/1/2017 0:00
SADDLE RIDGE,Street Robbery,1,1/1/2017 0:00
SADDLE RIDGE,Theft FROM Vehicle,8,1/1/2017 0:00
SADDLE RIDGE,Theft OF Vehicle,13,1/1/2017 0:00
SADDLE RIDGE,Violence Other (Non-domestic),2,1/1/2017 0:00
SAGE HILL,Break & Enter - Commercial,1,1/1/2017 0:00
SAGE HILL,Break & Enter - Dwelling,1,1/1/2017 0:00
SAGE HILL,Theft FROM Vehicle,5,1/1/2017 0:00
SANDSTONE VALLEY,Break & Enter - Dwelling,1,1/1/2017 0:00
SANDSTONE VALLEY,Commercial Robbery,1,1/1/2017 0:00
SANDSTONE VALLEY,Street Robbery,1,1/1/2017 0:00
SANDSTONE VALLEY,Theft FROM Vehicle,4,1/1/2017 0:00
SANDSTONE VALLEY,Theft OF Vehicle,4,1/1/2017 0:00
SANDSTONE VALLEY,Violence Other (Non-domestic),1,1/1/2017 0:00
SCARBORO,Theft FROM Vehicle,1,1/1/2017 0:00
SCENIC ACRES,Break & Enter - Dwelling,1,1/1/2017 0:00
SCENIC ACRES,Theft FROM Vehicle,3,1/1/2017 0:00
SCENIC ACRES,Violence Other (Non-domestic),1,1/1/2017 0:00
SECTION 23,Break & Enter - Commercial,1,1/1/2017 0:00
SETON,Theft FROM Vehicle,1,1/1/2017 0:00
SHAGANAPPI,Break & Enter - Commercial,2,1/1/2017 0:00
SHAGANAPPI,Break & Enter - Dwelling,1,1/1/2017 0:00
SHAGANAPPI,Theft FROM Vehicle,1,1/1/2017 0:00
SHAWNEE SLOPES,Break & Enter - Dwelling,1,1/1/2017 0:00
SHAWNEE SLOPES,Theft FROM Vehicle,1,1/1/2017 0:00
SHAWNESSY,Assault (Non-domestic),2,1/1/2017 0:00
SHAWNESSY,Break & Enter - Other Premises,1,1/1/2017 0:00
SHAWNESSY,Theft FROM Vehicle,5,1/1/2017 0:00
SHAWNESSY,Theft OF Vehicle,3,1/1/2017 0:00
SHEPARD INDUSTRIAL,Assault (Non-domestic),1,1/1/2017 0:00
SHEPARD INDUSTRIAL,Theft FROM Vehicle,3,1/1/2017 0:00
SHEPARD INDUSTRIAL,Theft OF Vehicle,1,1/1/2017 0:00
SHERWOOD,Assault (Non-domestic),1,1/1/2017 0:00
SHERWOOD,Break & Enter - Commercial,1,1/1/2017 0:00
SHERWOOD,Break & Enter - Dwelling,2,1/1/2017 0:00
SHERWOOD,Theft FROM Vehicle,1,1/1/2017 0:00
SHERWOOD,Theft OF Vehicle,1,1/1/2017 0:00
SHERWOOD,Violence Other (Non-domestic),1,1/1/2017 0:00
SIGNAL HILL,Assault (Non-domestic),1,1/1/2017 0:00
SIGNAL HILL,Break & Enter - Commercial,4,1/1/2017 0:00
SIGNAL HILL,Break & Enter - Dwelling,1,1/1/2017 0:00
SIGNAL HILL,Street Robbery,1,1/1/2017 0:00
SIGNAL HILL,Theft FROM Vehicle,3,1/1/2017 0:00
SIGNAL HILL,Theft OF Vehicle,2,1/1/2017 0:00
SIGNAL HILL,Violence Other (Non-domestic),1,1/1/2017 0:00
SILVER SPRINGS,Break & Enter - Commercial,1,1/1/2017 0:00
SILVER SPRINGS,Break & Enter - Other Premises,1,1/1/2017 0:00
SILVER SPRINGS,Theft FROM Vehicle,3,1/1/2017 0:00
SILVER SPRINGS,Theft OF Vehicle,1,1/1/2017 0:00
SILVERADO,Break & Enter - Commercial,1,1/1/2017 0:00
SILVERADO,Break & Enter - Dwelling,1,1/1/2017 0:00
SILVERADO,Break & Enter - Other Premises,1,1/1/2017 0:00
SILVERADO,Theft FROM Vehicle,2,1/1/2017 0:00
SILVERADO,Theft OF Vehicle,3,1/1/2017 0:00
SKYVIEW RANCH,Break & Enter - Commercial,3,1/1/2017 0:00
SKYVIEW RANCH,Break & Enter - Dwelling,1,1/1/2017 0:00
SKYVIEW RANCH,Break & Enter - Other Premises,2,1/1/2017 0:00
SKYVIEW RANCH,Theft FROM Vehicle,3,1/1/2017 0:00
SKYVIEW RANCH,Theft OF Vehicle,4,1/1/2017 0:00
SKYVIEW RANCH,Violence Other (Non-domestic),1,1/1/2017 0:00
SOMERSET,Break & Enter - Commercial,3,1/1/2017 0:00
SOMERSET,Break & Enter - Dwelling,1,1/1/2017 0:00
SOMERSET,Theft FROM Vehicle,2,1/1/2017 0:00
SOMERSET,Theft OF Vehicle,2,1/1/2017 0:00
SOUTH AIRWAYS,Break & Enter - Commercial,3,1/1/2017 0:00
SOUTH AIRWAYS,Theft FROM Vehicle,2,1/1/2017 0:00
SOUTH AIRWAYS,Theft OF Vehicle,1,1/1/2017 0:00
SOUTH CALGARY,Break & Enter - Commercial,1,1/1/2017 0:00
SOUTH CALGARY,Break & Enter - Dwelling,2,1/1/2017 0:00
SOUTH CALGARY,Break & Enter - Other Premises,2,1/1/2017 0:00
SOUTH CALGARY,Commercial Robbery,1,1/1/2017 0:00
SOUTH CALGARY,Theft FROM Vehicle,10,1/1/2017 0:00
SOUTH CALGARY,Theft OF Vehicle,3,1/1/2017 0:00
SOUTH FOOTHILLS,Break & Enter - Commercial,1,1/1/2017 0:00
SOUTH FOOTHILLS,Theft FROM Vehicle,1,1/1/2017 0:00
SOUTHVIEW,Commercial Robbery,1,1/1/2017 0:00
SOUTHVIEW,Street Robbery,1,1/1/2017 0:00
SOUTHVIEW,Theft FROM Vehicle,2,1/1/2017 0:00
SOUTHVIEW,Theft OF Vehicle,2,1/1/2017 0:00
SOUTHWOOD,Assault (Non-domestic),4,1/1/2017 0:00
SOUTHWOOD,Break & Enter - Other Premises,3,1/1/2017 0:00
SOUTHWOOD,Street Robbery,1,1/1/2017 0:00
SOUTHWOOD,Theft FROM Vehicle,8,1/1/2017 0:00
SOUTHWOOD,Theft OF Vehicle,4,1/1/2017 0:00
SPRINGBANK HILL,Break & Enter - Dwelling,3,1/1/2017 0:00
SPRINGBANK HILL,Theft FROM Vehicle,2,1/1/2017 0:00
SPRINGBANK HILL,Violence Other (Non-domestic),1,1/1/2017 0:00
SPRUCE CLIFF,Break & Enter - Commercial,2,1/1/2017 0:00
SPRUCE CLIFF,Break & Enter - Other Premises,1,1/1/2017 0:00
SPRUCE CLIFF,Theft FROM Vehicle,2,1/1/2017 0:00
SPRUCE CLIFF,Violence Other (Non-domestic),1,1/1/2017 0:00
ST. ANDREWS HEIGHTS,Assault (Non-domestic),5,1/1/2017 0:00
ST. ANDREWS HEIGHTS,Theft OF Vehicle,4,1/1/2017 0:00
STARFIELD,Theft OF Vehicle,2,1/1/2017 0:00
STONEGATE LANDING,Break & Enter - Commercial,1,1/1/2017 0:00
STONEY 1,Break & Enter - Commercial,1,1/1/2017 0:00
STONEY 2,Break & Enter - Commercial,1,1/1/2017 0:00
STONEY 2,Theft FROM Vehicle,2,1/1/2017 0:00
STONEY 2,Theft OF Vehicle,2,1/1/2017 0:00
STONEY 2,Violence Other (Non-domestic),1,1/1/2017 0:00
STRATHCONA PARK,Break & Enter - Commercial,5,1/1/2017 0:00
STRATHCONA PARK,Street Robbery,1,1/1/2017 0:00
STRATHCONA PARK,Theft FROM Vehicle,4,1/1/2017 0:00
STRATHCONA PARK,Violence Other (Non-domestic),2,1/1/2017 0:00
SUNALTA,Assault (Non-domestic),1,1/1/2017 0:00
SUNALTA,Break & Enter - Commercial,4,1/1/2017 0:00
SUNALTA,Break & Enter - Dwelling,1,1/1/2017 0:00
SUNALTA,Break & Enter - Other Premises,2,1/1/2017 0:00
SUNALTA,Theft FROM Vehicle,18,1/1/2017 0:00
SUNALTA,Theft OF Vehicle,10,1/1/2017 0:00
SUNALTA,Violence Other (Non-domestic),1,1/1/2017 0:00
SUNDANCE,Assault (Non-domestic),1,1/1/2017 0:00
SUNDANCE,Break & Enter - Commercial,3,1/1/2017 0:00
SUNDANCE,Break & Enter - Dwelling,2,1/1/2017 0:00
SUNDANCE,Break & Enter - Other Premises,1,1/1/2017 0:00
SUNDANCE,Theft FROM Vehicle,12,1/1/2017 0:00
SUNDANCE,Theft OF Vehicle,3,1/1/2017 0:00
SUNDANCE,Violence Other (Non-domestic),2,1/1/2017 0:00
SUNNYSIDE,Assault (Non-domestic),3,1/1/2017 0:00
SUNNYSIDE,Break & Enter - Commercial,4,1/1/2017 0:00
SUNNYSIDE,Break & Enter - Dwelling,2,1/1/2017 0:00
SUNNYSIDE,Break & Enter - Other Premises,1,1/1/2017 0:00
SUNNYSIDE,Theft FROM Vehicle,3,1/1/2017 0:00
SUNNYSIDE,Theft OF Vehicle,3,1/1/2017 0:00
SUNNYSIDE,Violence Other (Non-domestic),2,1/1/2017 0:00
SUNRIDGE,Assault (Non-domestic),10,1/1/2017 0:00
SUNRIDGE,Break & Enter - Commercial,3,1/1/2017 0:00
SUNRIDGE,Commercial Robbery,3,1/1/2017 0:00
SUNRIDGE,Theft FROM Vehicle,5,1/1/2017 0:00
SUNRIDGE,Theft OF Vehicle,5,1/1/2017 0:00
SUNRIDGE,Violence Other (Non-domestic),1,1/1/2017 0:00
TARADALE,Assault (Non-domestic),2,1/1/2017 0:00
TARADALE,Break & Enter - Commercial,1,1/1/2017 0:00
TARADALE,Break & Enter - Dwelling,1,1/1/2017 0:00
TARADALE,Break & Enter - Other Premises,1,1/1/2017 0:00
TARADALE,Theft FROM Vehicle,11,1/1/2017 0:00
